Date,0P00006G05,DRAM,GLD,NEE,P52.SI,QQQ,SPY,TLT,ULG.SI,XOM
2024-07-03,2.6600000858306885,,217.99000549316406,67.78607940673828,0.49930596351623535,486.4778137207031,540.0948486328125,84.50532531738281,,107.46758270263672
2024-07-04,,,,,0.5085522532463074,,,,,
2024-07-05,2.688999891281128,,220.92999267578125,68.03144073486328,0.49930596351623535,491.55023193359375,543.2092895507812,85.20492553710938,,106.16590118408203
2024-07-08,2.7119998931884766,,218.19000244140625,68.05030822753906,0.5039291381835938,492.71923828125,543.8360595703125,85.38905334472656,,105.051513671875
2024-07-09,2.7249999046325684,,218.55999755859375,68.05975341796875,0.5039291381835938,493.145263671875,544.364990234375,85.01162719726562,,103.89032745361328
2024-07-10,2.756999969482422,,219.36000061035156,68.79583740234375,0.49930596351623535,498.2869873046875,549.7516479492188,85.2785873413086,,104.80802917480469
2024-07-11,2.7720000743865967,,223.25,70.49449157714844,0.49930596351623535,487.3595275878906,545.0113525390625,86.10707092285156,,106.05352020263672
2024-07-12,2.7850000858306885,,223.11000061035156,71.72130584716797,0.49930596351623535,490.2226867675781,548.4490356445312,86.47528839111328,,106.07225799560547
2024-07-15,2.796999931335449,,223.8300018310547,66.97449493408203,0.4900594651699066,491.540283203125,549.957275390625,85.48108673095703,,107.88898468017578
2024-07-16,2.7720000743865967,,228.2899932861328,67.85212707519531,0.4854362905025482,491.728515625,553.2185668945312,86.68699645996094,,108.6662368774414
2024-07-17,2.7699999809265137,,227.22999572753906,66.908447265625,0.49930596351623535,477.29388427734375,545.4619140625,86.70540618896484,,110.16456604003906
2024-07-18,2.75,,225.77999877929688,67.63507843017578,0.4946827292442322,475.0350646972656,541.27001953125,86.04261779785156,,111.2508544921875
2024-07-19,2.7239999771118164,,221.72999572753906,67.9465103149414,0.4854362905025482,470.8245544433594,537.6757202148438,85.53632354736328,,108.69432830810547
2024-07-22,2.7100000381469727,,221.8000030517578,68.79583740234375,0.48081305623054504,477.83880615234375,543.2191162109375,85.28778076171875,,107.9451675415039
2024-07-23,2.742000102996826,,222.5800018310547,68.05030822753906,0.4854362905025482,476.154541015625,542.366943359375,85.16809844970703,,106.20335388183594
2024-07-24,2.75600004196167,,221.8000030517578,71.1645278930664,0.4946827292442322,459.07476806640625,530.0756225585938,84.24758911132812,,107.7016830444336
2024-07-25,2.7260000705718994,,218.3300018310547,69.3054428100586,0.48081305623054504,454.01220703125,527.313720703125,84.93799591064453,,109.96791076660156
2024-07-26,2.7219998836517334,,220.6300048828125,70.07927703857422,0.47618985176086426,458.6686096191406,533.2195434570312,85.60076904296875,,109.87425994873047
2024-07-29,2.7339999675750732,,220.32000732421875,70.1547622680664,0.4900594651699066,459.5899353027344,533.5328369140625,86.06103515625,,108.72241973876953
2024-07-30,2.7290000915527344,,222.52000427246094,70.09814453125,0.47618985176086426,453.27911376953125,530.829833984375,86.3924331665039,,110.66088104248047
2024-07-31,2.753999948501587,,226.5500030517578,72.08934783935547,0.4946827292442322,466.6932678222656,539.458251953125,87.2761459350586,,111.05418395996094
